date,precipitation_mm,max_temp_c,is_weekend,is_holiday,holiday_name
2022-01-01,0.0,30.0,True,True,วันขึ้นปีใหม่
2022-01-02,0.0,30.6,True,False,
2022-01-03,0.0,31.4,False,True,ชดเชยวันขึ้นปีใหม่
2022-01-04,0.0,31.3,False,False,
2022-01-05,0.0,32.3,False,False,
2022-01-06,0.0,32.3,False,False,
2022-01-07,0.0,32.9,False,False,
2022-01-08,0.0,32.9,True,True,วันเด็กแห่งชาติ
2022-01-09,0.0,33.0,True,False,
2022-01-10,0.0,32.9,False,False,
2022-01-11,0.0,33.8,False,False,
2022-01-12,0.1,33.2,False,False,
2022-01-13,0.0,33.0,False,False,
2022-01-14,0.0,32.8,False,False,
2022-01-15,0.0,32.8,True,False,
2022-01-16,0.0,32.8,True,False,
2022-01-17,0.1,32.8,False,False,
2022-01-18,0.0,33.0,False,False,
2022-01-19,0.0,32.3,False,False,
2022-01-20,0.0,32.5,False,False,
2022-01-21,31.9,28.6,False,False,
2022-01-22,1.2,28.4,True,False,
2022-01-23,0.2,31.2,True,False,
2022-01-24,0.1,31.5,False,False,
2022-01-25,0.0,32.2,False,False,
2022-01-26,0.1,31.8,False,False,
2022-01-27,1.1,32.7,False,False,
2022-01-28,0.3,32.3,False,False,
2022-01-29,0.0,34.5,True,False,
2022-01-30,0.0,34.5,True,False,
2022-01-31,0.2,32.6,False,False,
2022-02-01,0.3,31.9,False,False,
2022-02-02,2.7,30.9,False,False,
2022-02-03,0.2,31.9,False,False,
2022-02-04,1.6,32.5,False,False,
2022-02-05,0.8,32.5,True,False,
2022-02-06,0.0,33.0,True,False,
2022-02-07,0.0,33.8,False,False,
2022-02-08,0.0,34.4,False,False,
2022-02-09,1.3,32.9,False,False,
2022-02-10,8.4,33.0,False,False,
2022-02-11,12.1,32.0,False,False,
2022-02-12,4.3,29.8,True,False,
2022-02-13,1.0,31.3,True,False,
2022-02-14,3.9,30.6,False,False,
2022-02-15,11.8,28.0,False,False,
2022-02-16,17.2,28.5,False,True,วันมาฆบูชา
2022-02-17,7.0,28.4,False,False,
2022-02-18,7.9,29.4,False,False,
2022-02-19,15.9,30.0,True,False,
2022-02-20,2.0,30.6,True,False,
2022-02-21,2.0,28.7,False,False,
2022-02-22,0.0,28.9,False,False,
2022-02-23,0.0,29.9,False,False,
2022-02-24,0.0,29.0,False,False,
2022-02-25,0.0,29.9,False,False,
2022-02-26,0.0,30.6,True,False,
2022-02-27,0.0,32.5,True,False,
2022-02-28,0.0,33.8,False,False,
2022-03-01,0.7,32.7,False,False,
2022-03-02,1.9,31.8,False,False,
2022-03-03,0.4,32.8,False,False,
2022-03-04,0.0,33.8,False,False,
2022-03-05,0.2,33.7,True,False,
2022-03-06,0.0,33.3,True,False,
2022-03-07,20.4,32.5,False,False,
2022-03-08,4.8,30.1,False,False,
2022-03-09,0.0,32.0,False,False,
2022-03-10,0.8,31.6,False,False,
2022-03-11,1.1,31.8,False,False,
2022-03-12,0.2,33.2,True,False,
2022-03-13,0.1,32.9,True,False,
2022-03-14,0.0,32.9,False,False,
2022-03-15,0.0,34.2,False,False,
2022-03-16,1.3,32.5,False,False,
2022-03-17,0.0,33.5,False,False,
2022-03-18,13.4,32.7,False,False,
2022-03-19,0.0,32.6,True,False,
2022-03-20,5.0,31.9,True,False,
2022-03-21,9.4,30.3,False,False,
2022-03-22,8.7,30.3,False,False,
2022-03-23,4.0,29.4,False,False,
2022-03-24,4.2,30.5,False,False,
2022-03-25,6.5,30.8,False,False,
2022-03-26,0.0,32.2,True,False,
2022-03-27,0.9,33.2,True,False,
2022-03-28,2.9,32.5,False,False,
2022-03-29,6.5,31.2,False,False,
2022-03-30,7.1,31.8,False,False,
2022-03-31,11.4,32.8,False,False,
2022-04-01,0.2,32.4,False,False,
2022-04-02,0.0,27.6,True,False,
2022-04-03,0.6,25.1,True,False,
2022-04-04,0.0,30.9,False,False,
2022-04-05,0.0,32.1,False,False,
2022-04-06,0.0,34.7,False,True,วันพระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช และวันที่ระลึกมหาจักรีบรมราชวงศ์
2022-04-07,0.0,34.6,False,False,
2022-04-08,0.0,34.2,False,False,
2022-04-09,0.0,35.3,True,False,
2022-04-10,0.0,34.9,True,False,
2022-04-11,1.9,33.8,False,False,
2022-04-12,0.9,34.5,False,False,
2022-04-13,0.5,35.8,False,True,วันสงกรานต์
2022-04-14,0.0,37.5,False,True,วันสงกรานต์
2022-04-15,0.0,37.2,False,True,วันสงกรานต์
2022-04-16,0.0,37.0,True,False,
2022-04-17,2.7,33.0,True,False,
2022-04-18,32.8,30.6,False,False,
2022-04-19,12.2,30.1,False,False,
2022-04-20,5.5,32.0,False,False,
2022-04-21,4.0,31.0,False,False,
2022-04-22,11.3,31.5,False,False,
2022-04-23,0.5,32.7,True,False,
2022-04-24,0.3,33.7,True,False,
2022-04-25,0.3,32.6,False,False,
2022-04-26,1.1,33.0,False,False,
2022-04-27,0.0,35.7,False,False,
2022-04-28,5.0,35.2,False,False,
2022-04-29,2.3,33.1,False,False,
2022-04-30,3.0,32.5,True,False,
2022-05-01,4.9,32.0,True,True,วันแรงงานแห่งชาติ
2022-05-02,44.7,29.3,False,True,ชดเชยวันแรงงานแห่งชาติ
2022-05-03,0.0,26.6,False,False,
2022-05-04,0.0,27.6,False,True,วันฉัตรมงคล
2022-05-05,0.0,31.5,False,False,
2022-05-06,14.8,32.3,False,False,
2022-05-07,4.3,32.3,True,False,
2022-05-08,6.2,31.5,True,False,
2022-05-09,8.7,31.4,False,False,
2022-05-10,4.7,30.0,False,False,
2022-05-11,4.5,29.6,False,False,
2022-05-12,7.0,31.3,False,False,
2022-05-13,0.3,32.8,False,False,
2022-05-14,5.6,32.3,True,False,
2022-05-15,4.6,32.8,True,True,วันวิสาขบูชา
2022-05-16,15.3,33.2,False,True,ชดเชยวันวิสาขบูชา
2022-05-17,21.9,30.2,False,False,
2022-05-18,22.8,29.9,False,False,
2022-05-19,20.2,30.7,False,False,
2022-05-20,9.0,31.0,False,False,
2022-05-21,8.5,29.8,True,False,
2022-05-22,8.4,29.2,True,False,
2022-05-23,1.5,31.0,False,False,
2022-05-24,9.1,30.6,False,False,
2022-05-25,2.5,31.9,False,False,
2022-05-26,0.7,31.4,False,False,
2022-05-27,8.2,32.1,False,False,
2022-05-28,3.8,32.4,True,False,
2022-05-29,5.0,32.3,True,False,
2022-05-30,3.2,32.0,False,False,
2022-05-31,7.0,32.3,False,False,
2022-06-01,1.5,32.5,False,False,
2022-06-02,3.6,32.4,False,False,
2022-06-03,12.1,31.5,False,True,วันเฉลิมพระชนมพรรษาสมเด็จพระนางเจ้าสุทิดา พัชรสุธาพิมลลักษณ พระบรมราชินี
2022-06-04,1.9,30.6,True,False,
2022-06-05,0.4,31.1,True,False,
2022-06-06,0.2,31.9,False,False,
2022-06-07,0.9,32.1,False,False,
2022-06-08,0.5,32.8,False,False,
2022-06-09,5.5,32.7,False,False,
2022-06-10,0.3,33.0,False,False,
2022-06-11,2.0,34.1,True,False,
2022-06-12,0.4,34.6,True,False,
2022-06-13,13.5,34.2,False,False,
2022-06-14,1.5,33.2,False,False,
2022-06-15,4.2,32.0,False,False,
2022-06-16,2.1,31.8,False,False,
2022-06-17,0.2,34.7,False,False,
2022-06-18,0.4,34.7,True,False,
2022-06-19,1.5,36.5,True,False,
2022-06-20,1.2,36.5,False,False,
2022-06-21,19.7,34.0,False,False,
2022-06-22,3.5,33.3,False,False,
2022-06-23,2.5,33.7,False,False,
2022-06-24,25.8,31.6,False,False,
2022-06-25,4.6,31.4,True,False,
2022-06-26,6.6,31.1,True,False,
2022-06-27,5.9,30.5,False,False,
2022-06-28,6.0,33.7,False,False,
2022-06-29,1.7,33.5,False,False,
2022-06-30,11.7,34.2,False,False,
2022-07-01,7.2,32.7,False,False,
2022-07-02,7.1,30.6,True,False,
2022-07-03,3.1,31.4,True,False,
2022-07-04,5.7,32.2,False,False,
2022-07-05,1.5,31.6,False,False,
2022-07-06,2.3,33.2,False,False,
2022-07-07,3.3,32.0,False,False,
2022-07-08,13.6,33.2,False,False,
2022-07-09,13.6,31.0,True,False,
2022-07-10,3.4,29.5,True,False,
2022-07-11,0.8,29.9,False,False,
2022-07-12,3.1,30.2,False,False,
2022-07-13,7.0,27.9,False,True,วันอาสาฬหบูชา
2022-07-14,2.3,32.3,False,True,วันเข้าพรรษา
2022-07-15,8.9,30.5,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2022-07-16,2.5,31.5,True,False,
2022-07-17,4.7,31.2,True,False,
2022-07-18,7.3,33.0,False,False,
2022-07-19,0.8,34.7,False,False,
2022-07-20,13.1,32.8,False,False,
2022-07-21,34.9,28.6,False,False,
2022-07-22,3.6,30.3,False,False,
2022-07-23,5.7,30.5,True,False,
2022-07-24,22.3,31.2,True,False,
2022-07-25,6.8,31.5,False,False,
2022-07-26,1.0,32.5,False,False,
2022-07-27,3.2,31.8,False,False,
2022-07-28,2.6,30.9,False,True,วันเฉลิมพระชนมพรรษาพระบาทสมเด็จพระปรเมนทรรามาธิบดีศรีสินทรมหาวชิราลงกรณ พระวชิรเกล้าเจ้าอยู่หัว
2022-07-29,0.6,31.9,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2022-07-30,4.4,33.0,True,False,
2022-07-31,13.0,32.6,True,False,
2022-08-01,33.9,29.4,False,False,
2022-08-02,9.4,28.0,False,False,
2022-08-03,2.9,30.0,False,False,
2022-08-04,8.6,31.8,False,False,
2022-08-05,5.7,29.9,False,False,
2022-08-06,0.5,31.2,True,False,
2022-08-07,8.5,30.0,True,False,
2022-08-08,20.8,28.4,False,False,
2022-08-09,6.7,28.1,False,False,
2022-08-10,1.2,31.5,False,False,
2022-08-11,17.4,30.5,False,False,
2022-08-12,10.4,30.4,False,True,วันเฉลิมพระชนมพรรษาสมเด็จพระบรมราชชนนีพันปีหลวง; วันแม่แห่งชาติ
2022-08-13,1.0,31.2,True,False,
2022-08-14,1.7,31.5,True,False,
2022-08-15,31.5,31.9,False,False,
2022-08-16,7.9,29.6,False,False,
2022-08-17,3.8,30.6,False,False,
2022-08-18,2.7,30.6,False,False,
2022-08-19,25.6,31.6,False,False,
2022-08-20,4.9,30.9,True,False,
2022-08-21,11.7,30.6,True,False,
2022-08-22,1.3,31.4,False,False,
2022-08-23,0.4,32.0,False,False,
2022-08-24,0.0,33.5,False,False,
2022-08-25,36.6,29.6,False,False,
2022-08-26,11.6,29.0,False,False,
2022-08-27,0.8,30.2,True,False,
2022-08-28,2.1,31.6,True,False,
2022-08-29,17.1,29.8,False,False,
2022-08-30,3.3,31.2,False,False,
2022-08-31,0.7,31.9,False,False,
2022-09-01,3.0,32.0,False,False,
2022-09-02,12.1,31.9,False,False,
2022-09-03,8.2,31.9,True,False,
2022-09-04,31.1,31.4,True,False,
2022-09-05,14.5,29.8,False,False,
2022-09-06,22.2,30.2,False,False,
2022-09-07,11.0,28.0,False,False,
2022-09-08,23.1,28.8,False,False,
2022-09-09,9.0,30.4,False,False,
2022-09-10,27.2,30.8,True,False,
2022-09-11,7.4,31.2,True,False,
2022-09-12,12.4,31.0,False,False,
2022-09-13,8.2,31.1,False,False,
2022-09-14,7.5,30.8,False,False,
2022-09-15,13.2,31.3,False,False,
2022-09-16,4.1,31.1,False,False,
2022-09-17,9.5,30.8,True,False,
2022-09-18,11.7,29.6,True,False,
2022-09-19,17.1,30.0,False,False,
2022-09-20,1.1,31.1,False,False,
2022-09-21,17.0,31.5,False,False,
2022-09-22,19.2,29.8,False,False,
2022-09-23,19.2,29.6,False,False,
2022-09-24,24.5,30.0,True,False,
2022-09-25,18.0,29.2,True,False,
2022-09-26,28.3,29.0,False,False,
2022-09-27,20.0,29.2,False,False,
2022-09-28,0.2,29.9,False,False,
2022-09-29,18.1,27.9,False,False,
2022-09-30,16.8,29.8,False,False,
2022-10-01,5.2,29.8,True,False,
2022-10-02,5.5,30.8,True,False,
2022-10-03,22.1,28.9,False,False,
2022-10-04,12.2,30.0,False,False,
2022-10-05,11.6,28.8,False,False,
2022-10-06,15.6,30.0,False,False,
2022-10-07,28.6,30.6,False,False,
2022-10-08,16.4,30.4,True,False,
2022-10-09,19.0,30.6,True,False,
2022-10-10,28.9,29.0,False,False,
2022-10-11,15.1,28.9,False,False,
2022-10-12,0.5,30.8,False,False,
2022-10-13,0.1,31.6,False,True,วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร
2022-10-14,0.0,31.4,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2022-10-15,0.0,29.5,True,False,
2022-10-16,1.1,25.1,True,False,
2022-10-17,1.2,29.6,False,False,
2022-10-18,0.0,30.5,False,False,
2022-10-19,0.0,30.8,False,False,
2022-10-20,0.0,30.1,False,False,
2022-10-21,0.4,29.5,False,False,
2022-10-22,20.5,30.6,True,False,
2022-10-23,8.7,30.4,True,True,วันปิยมหาราช
2022-10-24,0.0,32.2,False,True,ชดเชยวันปิยมหาราช
2022-10-25,0.0,32.7,False,False,
2022-10-26,0.3,31.9,False,False,
2022-10-27,5.1,29.1,False,False,
2022-10-28,0.2,31.0,False,False,
2022-10-29,0.0,31.9,True,False,
2022-10-30,0.0,31.6,True,False,
2022-10-31,0.0,31.5,False,False,
2022-11-01,0.0,31.0,False,False,
2022-11-02,0.0,31.6,False,False,
2022-11-03,0.0,32.2,False,False,
2022-11-04,0.0,32.5,False,False,
2022-11-05,0.0,31.8,True,False,
2022-11-06,3.4,32.5,True,False,
2022-11-07,0.8,31.9,False,False,
2022-11-08,0.0,32.7,False,False,
2022-11-09,0.0,32.5,False,False,
2022-11-10,0.0,34.2,False,False,
2022-11-11,0.0,34.2,False,False,
2022-11-12,0.0,34.2,True,False,
2022-11-13,0.6,33.5,True,False,
2022-11-14,15.5,30.6,False,False,
2022-11-15,0.2,32.2,False,False,
2022-11-16,3.2,32.4,False,False,
2022-11-17,5.7,31.7,False,False,
2022-11-18,7.3,31.0,False,False,
2022-11-19,0.6,32.6,True,False,
2022-11-20,11.6,30.9,True,False,
2022-11-21,4.8,31.4,False,False,
2022-11-22,0.0,33.0,False,False,
2022-11-23,8.8,32.1,False,False,
2022-11-24,18.5,27.8,False,False,
2022-11-25,12.2,29.4,False,False,
2022-11-26,11.2,28.6,True,False,
2022-11-27,1.4,29.5,True,False,
2022-11-28,4.4,30.4,False,False,
2022-11-29,6.5,30.5,False,False,
2022-11-30,10.9,31.4,False,False,
2022-12-01,1.4,31.1,False,False,
2022-12-02,0.4,30.8,False,False,
2022-12-03,6.7,30.0,True,False,
2022-12-04,0.0,30.2,True,False,
2022-12-05,1.0,30.7,False,True,วันคล้ายวันเฉลิมพระชนมพรรษาพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร; วันชาติ; วันพ่อแห่งชาติ
2022-12-06,0.0,31.0,False,False,
2022-12-07,0.4,30.9,False,False,
2022-12-08,0.0,31.1,False,False,
2022-12-09,0.0,31.6,False,False,
2022-12-10,0.2,31.0,True,True,วันรัฐธรรมนูญ
2022-12-11,0.0,32.2,True,False,
2022-12-12,0.0,31.9,False,True,ชดเชยวันรัฐธรรมนูญ
2022-12-13,0.0,29.2,False,False,
2022-12-14,0.0,28.5,False,False,
2022-12-15,0.0,29.1,False,False,
2022-12-16,0.0,30.6,False,False,
2022-12-17,0.6,31.9,True,False,
2022-12-18,0.0,27.0,True,False,
2022-12-19,0.0,26.8,False,False,
2022-12-20,0.0,28.5,False,False,
2022-12-21,0.0,30.5,False,False,
2022-12-22,0.0,31.0,False,False,
2022-12-23,0.0,32.2,False,False,
2022-12-24,0.0,31.0,True,False,
2022-12-25,0.0,30.0,True,False,
2022-12-26,0.0,29.4,False,False,
2022-12-27,0.0,29.4,False,False,
2022-12-28,0.0,30.5,False,False,
2022-12-29,0.0,30.9,False,False,
2022-12-30,0.0,30.2,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2022-12-31,0.0,29.0,True,True,วันสิ้นปี
2023-01-01,0.0,28.8,True,True,วันขึ้นปีใหม่
2023-01-02,0.0,29.5,False,True,ชดเชยวันขึ้นปีใหม่
2023-01-03,0.0,30.7,False,True,ชดเชยวันสิ้นปี
2023-01-04,0.0,31.8,False,False,
2023-01-05,0.0,31.2,False,False,
2023-01-06,0.0,30.6,False,False,
2023-01-07,0.0,28.9,True,False,
2023-01-08,0.0,28.7,True,False,
2023-01-09,0.0,31.9,False,False,
2023-01-10,6.3,32.5,False,False,
2023-01-11,0.9,29.8,False,False,
2023-01-12,0.0,31.6,False,False,
2023-01-13,1.7,31.0,False,False,
2023-01-14,1.2,32.3,True,True,วันเด็กแห่งชาติ
2023-01-15,0.0,33.4,True,False,
2023-01-16,0.0,32.7,False,False,
2023-01-17,0.0,33.0,False,False,
2023-01-18,0.0,32.6,False,False,
2023-01-19,0.0,31.5,False,False,
2023-01-20,0.0,30.9,False,False,
2023-01-21,0.0,32.2,True,False,
2023-01-22,0.0,32.0,True,False,
2023-01-23,0.0,33.3,False,False,
2023-01-24,0.3,32.8,False,False,
2023-01-25,0.0,29.0,False,False,
2023-01-26,0.0,30.1,False,False,
2023-01-27,0.0,32.2,False,False,
2023-01-28,0.0,30.0,True,False,
2023-01-29,0.0,28.8,True,False,
2023-01-30,0.0,28.0,False,False,
2023-01-31,0.0,29.8,False,False,
2023-02-01,0.0,32.4,False,False,
2023-02-02,0.0,34.3,False,False,
2023-02-03,4.2,29.5,False,False,
2023-02-04,3.0,33.2,True,False,
2023-02-05,0.8,33.5,True,False,
2023-02-06,0.4,33.7,False,False,
2023-02-07,0.1,32.5,False,False,
2023-02-08,0.2,33.5,False,False,
2023-02-09,0.2,32.5,False,False,
2023-02-10,0.6,33.0,False,False,
2023-02-11,0.0,33.5,True,False,
2023-02-12,0.2,33.2,True,False,
2023-02-13,2.4,32.7,False,False,
2023-02-14,0.3,33.9,False,False,
2023-02-15,49.5,29.0,False,False,
2023-02-16,0.4,30.5,False,False,
2023-02-17,0.0,29.6,False,False,
2023-02-18,0.0,30.5,True,False,
2023-02-19,0.0,32.4,True,False,
2023-02-20,0.0,31.6,False,False,
2023-02-21,0.0,32.7,False,False,
2023-02-22,0.0,32.7,False,False,
2023-02-23,0.0,32.7,False,False,
2023-02-24,0.0,34.1,False,False,
2023-02-25,0.0,33.2,True,False,
2023-02-26,0.0,30.0,True,False,
2023-02-27,0.0,30.8,False,False,
2023-02-28,0.0,31.6,False,False,
2023-03-01,0.0,34.8,False,False,
2023-03-02,0.0,34.2,False,False,
2023-03-03,0.0,33.7,False,False,
2023-03-04,0.0,33.2,True,False,
2023-03-05,0.0,33.5,True,False,
2023-03-06,0.0,34.0,False,True,วันมาฆบูชา
2023-03-07,0.0,34.7,False,False,
2023-03-08,0.0,35.2,False,False,
2023-03-09,0.3,33.5,False,False,
2023-03-10,0.9,33.2,False,False,
2023-03-11,0.6,32.7,True,False,
2023-03-12,1.2,32.0,True,False,
2023-03-13,5.8,33.1,False,False,
2023-03-14,0.0,33.0,False,False,
2023-03-15,1.0,32.2,False,False,
2023-03-16,0.6,31.9,False,False,
2023-03-17,0.6,32.7,False,False,
2023-03-18,0.5,32.7,True,False,
2023-03-19,0.5,32.7,True,False,
2023-03-20,0.7,33.3,False,False,
2023-03-21,0.0,33.6,False,False,
2023-03-22,0.1,34.8,False,False,
2023-03-23,0.0,34.0,False,False,
2023-03-24,0.0,34.8,False,False,
2023-03-25,0.4,34.2,True,False,
2023-03-26,0.1,34.1,True,False,
2023-03-27,0.0,34.0,False,False,
2023-03-28,3.4,33.8,False,False,
2023-03-29,0.0,33.4,False,False,
2023-03-30,1.5,33.0,False,False,
2023-03-31,0.0,34.5,False,False,
2023-04-01,1.3,32.8,True,False,
2023-04-02,0.6,33.3,True,False,
2023-04-03,0.0,36.6,False,False,
2023-04-04,0.0,37.7,False,False,
2023-04-05,0.0,37.0,False,False,
2023-04-06,0.0,37.2,False,True,วันพระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช และวันที่ระลึกมหาจักรีบรมราชวงศ์
2023-04-07,0.2,34.5,False,False,
2023-04-08,0.8,35.5,True,False,
2023-04-09,2.0,35.9,True,False,
2023-04-10,0.0,35.5,False,False,
2023-04-11,9.5,34.6,False,False,
2023-04-12,0.0,36.1,False,False,
2023-04-13,0.0,36.8,False,True,วันสงกรานต์
2023-04-14,1.3,36.2,False,True,วันสงกรานต์
2023-04-15,8.4,36.5,True,True,วันสงกรานต์
2023-04-16,2.7,32.8,True,False,
2023-04-17,6.4,33.8,False,True,ชดเชยวันสงกรานต์
2023-04-18,0.0,34.8,False,False,
2023-04-19,0.0,36.8,False,False,
2023-04-20,0.0,37.8,False,False,
2023-04-21,0.0,37.8,False,False,
2023-04-22,0.0,38.0,True,False,
2023-04-23,1.8,35.5,True,False,
2023-04-24,0.3,36.4,False,False,
2023-04-25,12.7,36.0,False,False,
2023-04-26,27.3,30.2,False,False,
2023-04-27,7.2,33.0,False,False,
2023-04-28,1.0,33.8,False,False,
2023-04-29,0.1,33.3,True,False,
2023-04-30,11.6,32.5,True,False,
2023-05-01,1.6,32.8,False,True,วันแรงงานแห่งชาติ
2023-05-02,1.6,33.8,False,False,
2023-05-03,0.0,33.5,False,False,
2023-05-04,0.0,34.3,False,True,วันฉัตรมงคล
2023-05-05,0.3,36.8,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2023-05-06,0.1,39.3,True,False,
2023-05-07,0.6,38.4,True,False,
2023-05-08,8.3,38.5,False,False,
2023-05-09,2.1,36.2,False,False,
2023-05-10,8.1,31.5,False,False,
2023-05-11,9.4,32.9,False,False,
2023-05-12,6.5,32.8,False,False,
2023-05-13,0.6,33.9,True,False,
2023-05-14,0.0,34.0,True,False,
2023-05-15,1.1,33.5,False,False,
2023-05-16,0.3,34.4,False,False,
2023-05-17,0.0,36.4,False,False,
2023-05-18,2.5,38.2,False,False,
2023-05-19,0.0,39.2,False,False,
2023-05-20,0.0,38.2,True,False,
2023-05-21,0.0,37.6,True,False,
2023-05-22,0.6,36.3,False,False,
2023-05-23,3.5,35.0,False,False,
2023-05-24,5.0,34.8,False,False,
2023-05-25,0.3,36.1,False,False,
2023-05-26,0.1,37.5,False,False,
2023-05-27,3.0,38.0,True,False,
2023-05-28,9.8,34.3,True,False,
2023-05-29,19.3,32.7,False,False,
2023-05-30,5.9,32.5,False,False,
2023-05-31,11.7,32.4,False,False,
2023-06-01,0.2,34.5,False,False,
2023-06-02,0.6,33.9,False,False,
2023-06-03,6.2,33.2,True,True,วันวิสาขบูชา; วันเฉลิมพระชนมพรรษาสมเด็จพระนางเจ้าสุทิดา พัชรสุธาพิมลลักษณ พระบรมราชินี
2023-06-04,0.8,32.3,True,False,
2023-06-05,3.2,33.5,False,True,ชดเชยวันวิสาขบูชา; ชดเชยวันเฉลิมพระชนมพรรษาสมเด็จพระนางเจ้าสุทิดา พัชรสุธาพิมลลักษณ พระบรมราชินี
2023-06-06,5.4,32.0,False,False,
2023-06-07,4.3,31.6,False,False,
2023-06-08,8.4,32.2,False,False,
2023-06-09,6.8,30.4,False,False,
2023-06-10,28.6,31.5,True,False,
2023-06-11,8.6,30.8,True,False,
2023-06-12,7.7,31.4,False,False,
2023-06-13,5.3,30.9,False,False,
2023-06-14,5.7,30.8,False,False,
2023-06-15,12.3,31.2,False,False,
2023-06-16,3.7,31.9,False,False,
2023-06-17,12.1,32.2,True,False,
2023-06-18,24.2,30.4,True,False,
2023-06-19,4.3,31.1,False,False,
2023-06-20,3.8,32.0,False,False,
2023-06-21,0.3,32.8,False,False,
2023-06-22,0.0,32.9,False,False,
2023-06-23,13.7,35.6,False,False,
2023-06-24,0.2,33.8,True,False,
2023-06-25,1.7,34.3,True,False,
2023-06-26,1.0,32.8,False,False,
2023-06-27,8.1,32.9,False,False,
2023-06-28,27.3,34.0,False,False,
2023-06-29,2.3,32.2,False,False,
2023-06-30,5.1,32.2,False,False,
2023-07-01,24.2,33.1,True,False,
2023-07-02,6.9,32.1,True,False,
2023-07-03,1.2,31.6,False,False,
2023-07-04,2.6,31.6,False,False,
2023-07-05,0.3,31.5,False,False,
2023-07-06,2.0,33.2,False,False,
2023-07-07,6.9,34.0,False,False,
2023-07-08,4.8,31.8,True,False,
2023-07-09,8.9,31.4,True,False,
2023-07-10,22.4,29.5,False,False,
2023-07-11,3.8,30.9,False,False,
2023-07-12,3.4,32.0,False,False,
2023-07-13,2.8,33.9,False,False,
2023-07-14,11.9,32.4,False,False,
2023-07-15,0.8,33.8,True,False,
2023-07-16,0.1,33.8,True,False,
2023-07-17,2.6,33.4,False,False,
2023-07-18,9.7,34.2,False,False,
2023-07-19,0.8,32.7,False,False,
2023-07-20,15.7,31.9,False,False,
2023-07-21,31.3,31.8,False,False,
2023-07-22,32.3,30.9,True,False,
2023-07-23,22.6,30.9,True,False,
2023-07-24,4.6,30.0,False,False,
2023-07-25,5.5,32.2,False,False,
2023-07-26,0.6,33.0,False,False,
2023-07-27,16.4,33.8,False,False,
2023-07-28,2.3,33.8,False,True,วันเฉลิมพระชนมพรรษาพระบาทสมเด็จพระปรเมนทรรามาธิบดีศรีสินทรมหาวชิราลงกรณ พระวชิรเกล้าเจ้าอยู่หัว
2023-07-29,6.1,32.8,True,False,
2023-07-30,2.0,31.9,True,False,
2023-07-31,3.5,30.9,False,True,วันหยุดพิเศษ (เพิ่มเติม)
2023-08-01,9.3,32.1,False,True,วันอาสาฬหบูชา
2023-08-02,9.9,29.8,False,True,วันเข้าพรรษา
2023-08-03,8.6,31.4,False,False,
2023-08-04,4.4,32.8,False,False,
2023-08-05,3.2,32.5,True,False,
2023-08-06,2.8,33.5,True,False,
2023-08-07,4.9,32.7,False,False,
2023-08-08,10.4,32.9,False,False,
2023-08-09,5.4,32.5,False,False,
2023-08-10,3.2,32.5,False,False,
2023-08-11,1.2,33.6,False,False,
2023-08-12,3.0,33.8,True,True,วันเฉลิมพระชนมพรรษาสมเด็จพระบรมราชชนนีพันปีหลวง; วันแม่แห่งชาติ
2023-08-13,4.5,33.3,True,False,
2023-08-14,5.9,34.0,False,True,ชดเชยวันเฉลิมพระชนมพรรษาสมเด็จพระบรมราชชนนีพันปีหลวง; ชดเชยวันแม่แห่งชาติ
2023-08-15,6.0,32.9,False,False,
2023-08-16,7.8,32.0,False,False,
2023-08-17,17.6,32.7,False,False,
2023-08-18,3.9,35.2,False,False,
2023-08-19,21.0,36.5,True,False,
2023-08-20,6.3,35.3,True,False,
2023-08-21,9.3,31.1,False,False,
2023-08-22,8.8,30.6,False,False,
2023-08-23,20.7,31.4,False,False,
2023-08-24,7.8,31.8,False,False,
2023-08-25,7.2,31.6,False,False,
2023-08-26,5.7,32.5,True,False,
2023-08-27,1.1,32.1,True,False,
2023-08-28,0.7,32.2,False,False,
2023-08-29,8.1,31.8,False,False,
2023-08-30,5.7,32.0,False,False,
2023-08-31,40.2,33.4,False,False,
2023-09-01,23.0,32.3,False,False,
2023-09-02,17.8,32.8,True,False,
2023-09-03,4.0,31.7,True,False,
2023-09-04,10.2,32.2,False,False,
2023-09-05,17.5,31.6,False,False,
2023-09-06,2.3,32.0,False,False,
2023-09-07,1.9,32.5,False,False,
2023-09-08,5.8,31.5,False,False,
2023-09-09,26.8,33.1,True,False,
2023-09-10,7.0,30.5,True,False,
2023-09-11,16.0,31.0,False,False,
2023-09-12,13.1,30.5,False,False,
2023-09-13,3.5,30.6,False,False,
2023-09-14,8.5,30.6,False,False,
2023-09-15,30.3,31.5,False,False,
2023-09-16,24.4,31.0,True,False,
2023-09-17,10.0,30.6,True,False,
